load	vo2	co2
300	105	40
300	2956	2325
300	3069	2533
300	2928	2437
320	3090	2649
320	3363	3003
320	3291	2999
320	3333	2950
340	3577	3250
340	3574	3359
340	3671	3489
340	3785	3682
360	3809	3708
360	3790	3787
360	3902	3961
360	3930	4111
380	4039	4260
380	3934	4263
380	4069	4415
380	4321	4759
400	4214	4692
400	4351	4947
400	4360	4979
400	4523	5279
420	4338	5042
420	4577	5340
420	4477	5204
420	4602	5370
440	4531	5400
440	4788	5829
440	4645	5641
440	4724	5815
460	4754	5855
