load	vo2	co2
NaN	1485	1326
NaN	1695	1553
NaN	2540	1859
NaN	3276	2466
NaN	3326	2597
NaN	3538	2932
NaN	3616	3061
NaN	3797	3404
NaN	3843	3660
NaN	3788	3655
NaN	4052	3997
NaN	4046	4062
NaN	4154	4265
NaN	4244	4497
NaN	4178	4479
NaN	4200	4492
NaN	4333	4654
NaN	4317	4736
NaN	4357	4807
NaN	4391	4996
NaN	4475	5145
NaN	4489	5205
NaN	4599	5428
NaN	4661	5618
NaN	4762	5844
NaN	4718	5869
NaN	4461	5580
